승차지역,동구 원동,동구 인동,동구 효동,동구 천동,동구 가오동,동구 신흥동,동구 판암동,동구 삼정동,동구 용운동,동구 대동,동구 자양동,동구 신안동,동구 소제동,동구 가양동,동구 용전동,동구 성남동,동구 홍도동,동구 삼성동,동구 정동,동구 중동,동구 추동,동구 비룡동,동구 주산동,동구 용계동,동구 마산동,동구 효평동,동구 직동,동구 세천동,동구 신상동,동구 신하동,동구 신촌동,동구 사성동,동구 내탑동,동구 오동,동구 주촌동,동구 낭월동,동구 대별동,동구 이사동,동구 대성동,동구 장척동,동구 소호동,동구 구도동,동구 삼괴동,동구 상소동,동구 하소동,중구 은행동,중구 선화동,중구 목동,중구 중촌동,중구 대흥동,중구 문창동,중구 석교동,중구 호동,중구 옥계동,중구 대사동,중구 부사동,중구 용두동,중구 오류동,중구 태평동,중구 유천동,중구 문화동,중구 산성동,중구 사정동,중구 안영동,중구 무수동,중구 구완동,중구 침산동,중구 목달동,중구 정생동,중구 어남동,중구 금동,서구 복수동,서구 변동,서구 도마동,서구 정림동,서구 용문동,서구 탄방동,서구 괴정동,서구 가장동,서구 내동,서구 갈마동,서구 둔산동,서구 월평동,서구 가수원동,서구 도안동,서구 관저동,서구 흑석동,서구 매노동,서구 산직동,서구 장안동,서구 평촌동,서구 오동,서구 우명동,서구 원정동,서구 용촌동,서구 봉곡동,서구 괴곡동,서구 만년동,유성구 원내동,유성구 교촌동,유성구 대정동,유성구 용계동,유성구 학하동,유성구 계산동,유성구 성북동,유성구 세동,유성구 송정동,유성구 방동,유성구 봉명동,유성구 구암동,유성구 덕명동,유성구 원신흥동,유성구 상대동,유성구 복용동,유성구 장대동,유성구 갑동,유성구 노은동,유성구 지족동,유성구 죽동,유성구 궁동,유성구 어은동,유성구 구성동,유성구 신성동,유성구 가정동,유성구 도룡동,유성구 장동,유성구 방현동,유성구 화암동,유성구 덕진동,유성구 하기동,유성구 추목동,유성구 자운동,유성구 신봉동,유성구 수남동,유성구 안산동,유성구 외삼동,유성구 반석동,유성구 문지동,유성구 전민동,유성구 원촌동,유성구 탑립동,유성구 용산동,유성구 봉산동,유성구 관평동,유성구 송강동,유성구 금고동,유성구 대동,유성구 금탄동,유성구 신동,유성구 둔곡동,유성구 구룡동,대덕구 오정동,대덕구 대화동,대덕구 읍내동,대덕구 연축동,대덕구 신대동,대덕구 와동,대덕구 송촌동,대덕구 법동,대덕구 중리동,대덕구 비래동,대덕구 석봉동,대덕구 목상동,대덕구 문평동,대덕구 신일동,대덕구 덕암동,대덕구 상서동,대덕구 평촌동,대덕구 장동,대덕구 용호동,대덕구 이현동,대덕구 갈전동,대덕구 부수동,대덕구 황호동,대덕구 삼정동,대덕구 미호동,대덕구 신탄진동
동구 원동,35,77,32,58,69,40,170,5,139,155,116,9,30,224,100,76,58,100,18,14,1,0,1,0,1,0,0,3,0,1,0,0,0,0,0,33,1,6,27,0,0,2,0,1,2,54,139,45,64,206,87,0,20,32,104,0,0,59,19,47,87,29,5,3,0,0,0,0,0,0,0,17,13,25,10,19,51,14,10,8,24,68,31,7,7,13,0,0,1,0,1,0,0,0,0,0,1,21,4,0,2,1,1,0,0,0,0,0,8,5,0,5,1,1,8,0,3,2,2,3,2,0,1,2,5,0,0,0,0,1,0,0,0,0,0,0,0,1,4,0,0,0,1,6,2,0,0,0,0,0,0,88,18,11,1,1,0,27,28,50,29,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4
동구 인동,78,181,28,68,310,49,231,2,227,149,113,23,52,255,150,100,70,41,109,79,0,1,2,0,0,0,0,2,0,1,0,0,0,0,0,50,15,0,48,2,0,4,0,1,1,169,170,32,51,386,69,0,24,26,147,0,0,75,49,76,101,33,5,1,0,0,0,0,0,0,0,17,20,37,21,43,102,45,15,12,61,224,36,5,3,43,0,0,0,0,0,0,0,0,0,0,1,10,1,3,1,0,0,1,0,0,0,0,36,3,2,4,1,2,3,0,2,4,4,5,1,2,2,3,10,2,0,0,1,0,0,0,0,0,0,0,2,3,8,2,2,8,0,5,1,0,0,0,0,0,0,42,21,5,1,2,5,87,44,64,37,18,1,0,0,2,1,1,1,0,0,0,0,0,0,0,5
동구 효동,27,24,53,30,189,18,97,1,136,73,48,3,11,79,32,29,27,24,48,21,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,28,5,1,27,0,0,0,0,0,1,72,33,8,18,172,40,0,19,29,32,0,0,33,18,23,26,13,5,3,0,0,0,0,0,0,0,8,4,13,3,8,21,4,3,4,16,67,29,9,1,13,0,0,0,0,0,0,0,0,0,0,0,10,3,0,0,0,0,0,0,0,0,0,8,2,0,1,3,0,1,0,1,1,1,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,5,3,2,2,0,0,0,0,0,0,0,45,10,1,0,1,0,16,11,30,10,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
동구 천동,53,45,26,46,408,32,189,1,91,80,67,6,83,128,85,61,23,40,68,51,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,45,10,1,64,0,0,19,0,0,1,131,72,18,28,243,58,0,14,39,71,0,0,46,25,24,71,21,6,1,0,0,0,0,0,0,0,7,5,15,9,13,58,24,5,5,19,77,26,2,9,11,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,1,1,0,0,0,0,0,15,1,0,3,1,1,7,0,0,7,1,2,0,0,1,0,17,0,0,1,0,1,0,0,0,0,0,0,0,2,5,0,4,4,0,2,0,0,0,0,0,0,4,11,5,1,0,1,2,31,8,38,21,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3
동구 가오동,53,227,229,444,255,187,1055,12,551,302,194,17,210,306,242,140,88,78,174,90,0,6,0,0,0,0,0,14,0,1,0,0,0,0,0,617,63,17,284,1,3,30,6,6,11,303,150,45,49,595,296,0,130,294,152,0,0,121,66,94,179,54,12,16,0,0,0,0,0,0,0,30,27,62,12,50,118,64,29,26,79,239,50,18,14,70,0,0,0,0,0,0,0,0,0,0,1,22,9,1,3,1,0,2,0,0,0,0,60,7,1,7,9,4,11,0,3,11,6,10,3,3,3,1,13,0,0,0,0,6,0,0,1,0,0,0,5,3,16,0,0,2,2,15,3,0,0,0,0,1,0,107,37,12,0,0,1,105,63,104,82,11,6,2,7,1,4,2,0,0,0,0,0,0,1,0,5
동구 신흥동,39,25,18,47,212,28,159,0,167,63,97,7,47,163,74,39,31,37,22,20,2,2,0,0,1,0,0,3,2,1,0,0,0,0,0,25,5,1,19,0,0,2,1,0,0,72,48,21,21,162,62,0,15,10,50,0,0,34,20,25,44,7,2,0,0,0,0,0,0,0,0,7,3,10,6,7,21,9,2,2,38,84,15,6,2,5,0,0,0,1,0,0,0,0,0,0,0,8,1,0,1,0,0,0,0,0,0,0,9,1,0,2,0,0,3,0,0,1,1,0,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,6,1,0,0,1,0,4,3,0,0,0,0,0,0,20,10,2,1,2,0,37,18,38,58,3,1,0,0,0,5,0,0,0,0,0,0,0,0,0,2
동구 판암동,97,157,93,223,1195,110,575,32,734,369,244,32,190,387,313,134,107,96,67,142,13,15,4,0,2,2,0,49,8,4,2,0,0,0,0,197,24,0,179,0,0,21,2,2,1,218,168,42,72,566,181,0,57,98,210,0,0,101,48,98,136,59,12,5,0,0,0,0,0,0,0,23,19,51,24,40,117,71,13,25,88,277,53,19,11,39,2,0,0,0,0,0,0,0,0,1,0,13,5,2,1,0,0,0,0,0,0,0,46,7,3,7,12,1,11,0,1,9,1,3,3,0,3,1,9,3,0,0,0,0,0,0,0,0,0,0,5,2,9,2,6,5,6,12,11,0,0,0,0,0,0,141,27,22,0,2,0,148,71,153,132,12,6,4,3,4,6,0,1,0,0,0,0,0,0,0,6
동구 삼정동,0,1,3,2,3,1,11,13,4,0,2,0,1,5,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,1,0,0,2,1,0,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
동구 용운동,99,144,67,121,643,132,668,13,1072,695,606,25,832,690,1021,166,155,138,71,172,0,4,1,0,0,0,0,3,3,1,0,0,0,0,0,90,16,1,91,0,0,19,1,0,0,577,228,54,82,779,138,0,26,54,113,0,0,175,56,91,116,32,12,1,0,0,0,0,0,0,0,25,27,37,37,27,161,74,16,42,109,385,100,20,10,49,0,0,0,0,0,0,0,0,0,0,0,33,9,1,6,2,1,1,1,0,0,0,58,9,8,9,7,3,9,0,18,15,5,20,14,2,4,2,10,3,0,0,0,0,0,0,1,0,0,0,5,11,22,0,5,13,3,24,9,0,0,0,0,0,0,118,52,18,2,2,4,319,145,173,276,7,1,1,11,7,8,1,1,0,0,0,0,0,0,0,6
동구 대동,164,126,56,113,372,68,420,5,829,301,377,12,332,689,603,207,173,184,79,133,1,4,0,0,1,0,0,3,0,1,0,0,0,0,0,52,9,0,50,0,0,8,1,1,4,399,246,52,102,747,150,0,42,39,156,0,0,122,58,92,137,45,12,2,0,0,0,0,0,0,1,21,19,54,24,41,125,57,16,18,103,378,65,11,15,49,1,0,0,1,0,0,0,0,0,0,0,23,12,0,3,10,0,1,0,0,1,0,52,10,7,8,3,1,6,0,5,22,5,10,0,5,2,0,7,1,0,0,0,1,0,1,2,0,1,0,3,3,13,0,5,6,2,8,2,0,0,0,0,0,0,132,40,23,2,7,4,188,93,167,188,5,1,1,2,3,9,1,0,1,0,0,0,0,0,0,12
동구 자양동,72,72,29,48,189,72,207,2,697,389,338,31,834,837,1575,182,196,222,77,140,2,1,1,0,0,0,0,8,1,0,1,0,0,0,0,35,8,0,35,0,0,3,0,4,0,470,255,50,79,707,65,0,6,17,84,0,0,181,55,100,96,34,6,0,0,0,0,1,0,0,0,26,24,50,22,59,154,90,7,19,123,480,89,29,15,38,0,0,0,2,0,0,0,0,0,0,0,61,10,1,7,4,1,9,0,0,0,1,74,8,3,11,5,1,10,1,4,20,13,29,4,5,7,0,13,1,0,0,2,4,0,0,0,0,0,0,2,2,20,0,3,15,3,22,9,0,0,0,0,0,0,141,103,17,1,4,3,310,176,229,291,8,6,9,19,11,2,3,0,0,0,0,0,0,0,0,5
동구 신안동,12,18,11,24,34,12,44,1,58,33,32,8,17,70,44,24,12,21,12,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,12,0,0,1,0,0,0,30,34,16,17,109,20,0,0,8,28,0,0,46,10,14,38,6,2,0,0,0,0,0,0,0,0,9,6,3,2,7,30,9,0,1,18,68,9,4,2,17,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,11,2,0,0,1,0,0,0,1,8,2,3,2,0,2,0,4,0,0,0,1,1,0,0,0,0,0,0,0,1,2,0,0,1,0,2,2,0,0,0,0,0,0,14,10,3,2,0,0,27,18,16,17,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
동구 소제동,28,36,20,48,122,34,103,1,478,174,461,6,92,565,312,129,97,35,14,36,2,0,0,0,2,0,0,1,0,1,0,0,0,0,0,16,1,0,34,0,0,1,0,0,1,167,93,11,25,200,41,0,14,12,43,0,0,45,24,8,42,14,3,0,0,0,0,0,0,0,0,15,10,22,5,12,43,16,4,6,44,128,28,7,10,35,0,0,0,1,0,0,1,0,0,0,0,26,4,1,1,3,0,0,0,0,0,0,33,9,2,11,1,1,4,0,4,6,6,17,19,8,4,5,30,1,1,2,0,0,1,5,0,1,0,0,0,13,37,1,5,11,4,23,5,0,0,0,0,0,0,39,8,16,13,2,1,172,132,124,82,1,2,2,6,1,4,3,0,0,0,0,0,0,1,0,6
동구 가양동,121,175,56,145,313,145,415,10,925,763,1065,61,1271,2013,2930,607,545,519,129,355,5,5,2,0,1,1,0,4,2,1,1,0,0,1,0,60,10,1,48,0,0,6,2,2,0,1065,510,163,229,1031,134,0,15,54,278,0,0,336,133,217,232,71,27,11,0,0,0,0,0,0,0,68,65,104,33,182,392,217,47,70,272,1015,226,35,27,119,0,0,0,1,0,0,0,0,0,0,1,74,21,3,10,7,2,0,0,0,0,0,165,28,13,32,21,2,34,1,18,42,14,38,20,6,15,0,71,3,0,6,0,11,0,0,3,0,0,0,10,23,40,5,19,12,16,73,29,0,0,0,0,0,0,550,164,86,4,23,47,1209,567,978,1066,40,26,16,17,22,29,13,3,1,0,0,0,0,0,1,47
동구 용전동,103,162,41,159,308,108,431,2,904,475,1268,61,1776,2264,1959,720,1135,635,416,322,1,0,3,0,0,0,1,2,1,3,0,0,0,0,0,82,11,0,86,0,0,30,0,0,0,875,907,274,433,962,164,0,27,60,268,0,0,477,387,289,385,175,51,22,0,0,0,0,0,0,0,159,146,356,64,303,843,428,133,157,765,2192,570,77,98,205,1,0,0,2,0,0,0,0,2,0,3,233,29,7,23,18,1,7,0,0,0,0,380,66,14,64,42,10,75,2,30,70,38,155,94,28,85,10,115,18,0,1,1,37,1,6,4,1,0,0,26,47,210,9,30,50,39,149,51,0,0,0,0,2,1,1323,703,298,45,85,57,2098,1449,2378,993,103,57,55,78,64,31,40,10,0,2,0,0,0,1,1,157
동구 성남동,43,54,27,63,114,66,160,2,302,223,346,23,264,877,579,281,261,205,75,113,0,0,1,0,1,0,0,2,0,3,0,0,0,0,0,34,2,0,18,0,0,26,0,1,0,253,222,56,127,325,45,0,11,15,97,0,0,106,88,93,81,36,18,2,0,0,0,0,0,0,0,44,49,79,16,67,220,90,27,20,105,370,108,17,16,50,1,0,0,0,0,0,0,0,0,0,1,21,7,1,4,1,0,3,0,0,0,0,87,9,2,18,7,0,14,1,9,28,19,9,7,1,7,0,23,1,0,1,0,1,0,1,0,0,0,0,3,15,17,2,0,16,7,14,9,0,0,0,0,1,0,279,64,50,8,14,6,516,292,437,386,12,7,4,5,13,8,10,2,0,0,0,0,0,0,0,29
동구 홍도동,41,55,15,36,78,31,97,1,188,167,228,23,326,791,879,300,249,227,167,115,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,36,4,1,25,0,0,2,1,1,0,264,332,164,246,378,50,0,11,20,112,0,0,231,157,152,99,58,12,3,0,0,0,0,0,0,0,50,53,79,37,100,382,165,36,50,247,848,180,22,27,44,0,0,0,0,0,1,0,0,0,0,0,50,16,2,4,0,3,4,0,0,0,0,168,9,6,50,9,4,31,0,8,23,10,47,18,5,7,0,37,2,0,0,0,6,0,0,1,0,0,0,11,13,55,2,5,31,15,41,14,0,0,0,0,0,0,629,202,91,14,14,30,540,342,793,236,16,14,30,24,23,11,10,0,0,0,0,0,0,0,0,28
동구 삼성동,119,60,32,27,57,30,126,6,158,180,243,23,56,687,481,324,265,399,277,217,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,26,6,0,22,0,0,0,1,3,0,476,546,195,321,567,57,0,10,17,174,0,0,289,177,150,255,64,16,9,0,0,0,0,0,0,0,38,62,129,24,115,447,152,49,45,210,943,178,31,27,71,0,0,0,0,0,0,0,0,0,0,2,50,13,3,9,4,1,3,0,0,0,0,114,17,7,40,9,2,21,1,41,18,5,27,9,4,8,6,40,4,0,1,1,4,0,0,0,0,0,0,4,11,23,3,1,15,21,25,10,0,0,0,0,0,0,396,121,79,4,4,5,243,151,358,182,6,10,9,18,7,11,4,1,0,0,0,0,0,0,0,28
동구 정동,32,136,65,84,148,55,201,5,338,135,252,14,37,1085,694,374,293,237,135,52,0,1,1,0,0,0,0,2,2,4,2,0,0,1,0,95,14,0,82,0,0,5,2,0,4,154,588,290,319,790,175,0,31,57,431,0,0,517,341,317,550,149,52,13,0,0,0,0,0,1,0,196,130,398,120,194,670,294,127,165,624,2206,505,116,172,527,0,0,3,0,0,0,0,0,1,0,3,379,37,15,22,28,1,18,0,0,0,2,531,43,49,119,84,5,100,13,50,126,109,233,459,191,194,94,395,121,6,60,14,28,13,28,17,11,1,0,37,185,435,49,49,107,46,245,55,0,0,0,0,1,0,479,195,96,25,12,13,247,260,335,136,42,16,20,21,26,22,16,2,0,0,0,0,0,0,1,47
동구 중동,17,86,37,50,89,40,187,2,223,191,181,12,41,428,314,208,172,283,29,107,0,1,0,0,1,0,0,1,1,1,0,1,0,0,0,43,1,5,41,0,0,4,1,1,1,96,439,103,225,369,120,0,21,45,163,0,0,220,133,150,277,73,12,5,1,0,0,0,0,0,0,41,65,151,42,82,195,80,25,65,163,398,117,43,35,121,0,1,0,0,1,0,0,0,0,0,0,58,16,15,8,5,1,4,0,0,0,0,102,8,6,13,15,1,27,3,11,9,17,38,42,12,34,5,54,5,0,4,0,7,1,2,1,0,0,0,5,13,51,3,5,13,16,29,18,0,0,0,0,0,0,229,65,33,7,4,6,95,90,171,80,8,8,4,7,9,2,8,0,0,0,0,0,0,0,0,21
동구 추동,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
동구 비룡동,0,0,0,0,0,0,1,0,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
동구 주산동,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
동구 마산동,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
동구 세천동,0,2,0,0,2,2,12,2,6,2,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,6,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
동구 신상동,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
동구 신하동,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
동구 신촌동,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
동구 오동,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
동구 주촌동,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
동구 낭월동,42,32,31,58,542,23,236,5,60,57,35,2,7,91,50,44,26,25,120,50,1,3,0,0,0,0,0,0,1,0,1,0,0,0,0,137,60,5,118,2,3,26,4,6,7,122,71,15,30,194,77,0,29,67,52,0,0,75,22,24,81,22,7,4,0,0,0,0,0,0,0,5,11,19,6,14,54,29,5,8,35,123,17,3,4,32,0,0,0,0,0,0,0,0,0,0,0,18,1,2,0,0,0,1,0,0,0,0,15,3,0,1,3,2,4,0,0,6,4,3,7,4,1,3,4,1,0,0,0,1,0,1,0,0,0,0,4,0,3,0,2,1,2,6,3,0,0,0,0,0,0,26,6,2,0,0,0,36,12,35,20,4,1,0,0,3,2,0,0,0,0,0,0,0,0,0,3
동구 대별동,7,6,0,7,29,1,9,0,16,8,1,0,1,6,7,1,1,5,12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,10,3,11,2,0,3,0,1,0,9,7,2,1,15,7,0,6,8,5,0,0,6,3,10,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,1,2,0,4,6,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
동구 이사동,0,1,0,0,6,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
동구 대성동,29,34,23,66,280,9,188,0,98,64,35,1,30,80,57,27,27,20,85,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,14,4,108,0,2,10,1,2,1,89,46,15,21,198,65,0,23,41,68,0,0,36,11,33,47,19,4,3,0,0,0,0,0,0,0,8,3,10,5,7,43,18,11,11,26,119,18,1,4,14,0,0,0,0,0,0,0,0,0,0,0,10,5,0,0,1,0,0,0,0,0,0,24,3,1,4,5,0,2,1,1,3,0,5,1,1,0,1,9,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,0,1,2,3,1,0,0,0,0,0,0,20,1,2,0,1,1,31,22,29,30,3,3,3,1,2,0,0,0,0,0,0,0,0,0,0,1
