승차지역,동구 원동,동구 인동,동구 효동,동구 천동,동구 가오동,동구 신흥동,동구 판암동,동구 삼정동,동구 용운동,동구 대동,동구 자양동,동구 신안동,동구 소제동,동구 가양동,동구 용전동,동구 성남동,동구 홍도동,동구 삼성동,동구 정동,동구 중동,동구 추동,동구 비룡동,동구 주산동,동구 용계동,동구 마산동,동구 효평동,동구 직동,동구 세천동,동구 신상동,동구 신하동,동구 신촌동,동구 사성동,동구 내탑동,동구 오동,동구 주촌동,동구 낭월동,동구 대별동,동구 이사동,동구 대성동,동구 장척동,동구 소호동,동구 구도동,동구 삼괴동,동구 상소동,동구 하소동,중구 은행동,중구 선화동,중구 목동,중구 중촌동,중구 대흥동,중구 문창동,중구 석교동,중구 호동,중구 옥계동,중구 대사동,중구 부사동,중구 용두동,중구 오류동,중구 태평동,중구 유천동,중구 문화동,중구 산성동,중구 사정동,중구 안영동,중구 무수동,중구 구완동,중구 침산동,중구 목달동,중구 정생동,중구 어남동,중구 금동,서구 복수동,서구 변동,서구 도마동,서구 정림동,서구 용문동,서구 탄방동,서구 괴정동,서구 가장동,서구 내동,서구 갈마동,서구 둔산동,서구 월평동,서구 가수원동,서구 도안동,서구 관저동,서구 흑석동,서구 매노동,서구 산직동,서구 장안동,서구 평촌동,서구 오동,서구 우명동,서구 원정동,서구 용촌동,서구 봉곡동,서구 괴곡동,서구 만년동,유성구 원내동,유성구 교촌동,유성구 대정동,유성구 용계동,유성구 학하동,유성구 계산동,유성구 성북동,유성구 세동,유성구 송정동,유성구 방동,유성구 봉명동,유성구 구암동,유성구 덕명동,유성구 원신흥동,유성구 상대동,유성구 복용동,유성구 장대동,유성구 갑동,유성구 노은동,유성구 지족동,유성구 죽동,유성구 궁동,유성구 어은동,유성구 구성동,유성구 신성동,유성구 가정동,유성구 도룡동,유성구 장동,유성구 방현동,유성구 화암동,유성구 덕진동,유성구 하기동,유성구 추목동,유성구 자운동,유성구 신봉동,유성구 수남동,유성구 안산동,유성구 외삼동,유성구 반석동,유성구 문지동,유성구 전민동,유성구 원촌동,유성구 탑립동,유성구 용산동,유성구 봉산동,유성구 관평동,유성구 송강동,유성구 금고동,유성구 대동,유성구 금탄동,유성구 신동,유성구 둔곡동,유성구 구룡동,대덕구 오정동,대덕구 대화동,대덕구 읍내동,대덕구 연축동,대덕구 신대동,대덕구 와동,대덕구 송촌동,대덕구 법동,대덕구 중리동,대덕구 비래동,대덕구 석봉동,대덕구 목상동,대덕구 문평동,대덕구 신일동,대덕구 덕암동,대덕구 상서동,대덕구 평촌동,대덕구 장동,대덕구 용호동,대덕구 이현동,대덕구 갈전동,대덕구 부수동,대덕구 황호동,대덕구 삼정동,대덕구 미호동,대덕구 신탄진동
중구 문화동,81,115,53,74,163,35,196,2,176,144,124,37,56,405,230,135,97,209,125,934,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,69,7,0,60,0,0,6,0,1,0,412,652,320,303,1220,192,0,38,47,709,0,0,1119,801,1310,2074,809,231,93,0,0,1,0,1,1,0,491,263,555,197,276,657,330,110,184,424,1481,232,156,102,413,0,0,0,0,0,0,0,0,0,0,2,89,50,17,19,12,7,4,0,0,1,1,242,24,13,51,36,7,34,1,19,41,17,52,20,10,11,5,37,3,0,10,0,7,1,0,1,1,0,0,7,9,34,3,11,18,10,26,9,0,0,0,0,0,0,180,33,21,1,7,13,128,82,154,60,3,1,5,14,7,4,3,2,0,0,0,0,0,0,0,15
중구 산성동,18,39,21,16,46,5,78,2,40,57,39,6,13,129,108,54,47,57,38,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,4,0,19,0,1,1,0,0,0,147,233,83,107,441,42,0,11,30,331,0,0,533,419,967,1020,559,328,226,5,1,5,1,5,1,1,552,238,737,294,140,242,235,131,131,270,536,107,204,69,410,10,1,0,0,0,0,0,0,0,0,4,35,63,13,34,8,4,5,0,0,0,0,149,20,4,39,14,7,17,0,10,24,5,6,2,2,3,3,8,6,1,2,0,10,0,0,0,0,0,0,5,3,9,0,4,10,1,14,9,0,0,0,0,0,0,110,28,14,1,4,0,32,30,72,20,5,15,3,5,1,5,3,0,0,0,0,0,0,0,0,5
중구 사정동,3,5,3,9,14,3,14,0,4,7,6,3,4,35,26,8,9,10,5,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,0,0,0,0,0,0,0,37,65,6,26,101,13,0,1,3,60,0,0,102,120,234,265,208,56,57,1,0,5,1,2,1,1,113,58,211,86,35,60,57,44,31,52,110,32,59,18,113,0,0,0,0,0,0,0,0,0,0,1,4,15,7,6,1,1,0,0,0,0,0,45,4,0,6,2,1,4,0,1,6,5,5,2,0,1,2,4,2,0,0,0,3,0,0,0,0,0,0,2,0,6,1,0,0,0,2,0,0,0,0,0,0,0,20,4,5,1,0,1,12,10,21,9,2,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0
중구 안영동,0,1,0,1,4,0,1,0,5,1,1,0,0,10,11,1,3,4,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8,0,0,1,0,1,0,4,6,8,2,9,1,0,0,3,9,0,0,21,26,46,59,120,22,23,0,0,1,0,1,0,0,81,19,32,22,6,17,13,5,24,15,23,5,14,2,30,0,0,0,0,0,0,0,0,0,0,1,2,8,0,1,0,0,0,0,0,0,0,6,1,2,1,0,1,3,0,0,0,0,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,1,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
중구 무수동,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
중구 침산동,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
중구 정생동,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
중구 어남동,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
중구 금동,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
서구 복수동,5,26,12,20,21,3,36,0,27,25,18,7,4,97,90,43,24,27,23,212,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15,1,0,5,0,0,0,0,0,0,100,88,52,68,222,13,0,16,5,216,0,0,242,290,646,479,455,141,125,0,1,0,1,0,0,1,608,206,763,514,106,281,272,105,114,307,722,181,348,111,677,4,0,0,0,0,1,0,0,0,0,1,51,100,10,18,6,1,10,0,0,0,0,132,28,10,68,23,7,37,0,7,34,18,25,9,0,6,1,24,0,0,0,0,5,0,0,0,0,0,0,16,9,18,1,0,10,6,24,9,0,0,0,0,0,0,50,29,4,1,0,1,29,23,33,18,1,1,12,4,5,2,1,0,0,0,0,0,0,0,0,9
서구 변동,4,18,5,3,28,3,32,0,31,15,29,6,4,133,121,27,37,57,31,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,0,8,0,0,0,0,0,0,76,153,79,130,167,22,0,4,4,130,0,0,310,565,580,239,221,69,29,0,0,0,0,0,0,0,208,451,1041,166,412,651,869,246,412,724,1259,430,140,129,321,2,0,0,0,0,0,0,0,0,0,2,92,66,10,18,39,4,12,0,0,0,2,345,50,12,122,40,16,50,0,10,37,13,28,13,4,10,7,30,1,0,3,0,9,1,0,0,0,0,0,15,11,25,1,0,7,8,13,12,0,0,0,0,0,0,129,37,9,0,25,4,36,34,99,42,14,4,0,8,4,8,1,0,0,0,0,0,0,0,0,17
서구 도마동,25,34,11,11,57,16,79,2,54,72,62,14,18,215,241,72,61,134,62,528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,4,0,26,0,0,2,0,0,0,213,276,149,208,445,47,0,6,10,279,0,0,548,826,1537,726,802,192,70,0,0,1,0,4,0,0,1046,1037,2714,723,509,1003,1218,366,756,1303,2370,550,588,303,1305,12,1,0,1,2,0,0,0,0,1,14,124,186,26,119,32,11,12,0,0,0,3,538,69,49,162,86,15,87,2,24,70,28,110,37,5,26,4,52,6,2,3,0,15,0,0,1,2,0,0,43,8,30,2,16,15,12,68,16,0,0,0,1,0,0,188,55,11,0,4,6,66,74,163,50,10,5,5,6,11,3,5,0,0,0,0,0,0,0,0,18
서구 정림동,4,11,5,7,20,9,17,0,19,14,13,2,5,46,35,20,16,19,15,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,0,13,0,0,1,0,0,0,48,65,42,32,98,18,0,2,1,84,0,0,161,211,409,230,309,82,26,0,0,0,0,0,0,0,484,152,740,303,83,192,195,59,144,300,383,130,558,167,977,6,0,0,0,2,0,2,0,0,1,25,27,152,24,69,5,5,2,0,0,0,4,224,26,10,91,35,5,38,0,15,34,18,25,7,1,8,4,13,2,0,1,0,8,0,2,0,0,0,0,7,2,8,0,2,3,4,6,5,0,0,0,0,0,0,31,15,3,0,5,0,15,9,27,11,4,2,0,0,3,1,1,0,0,0,0,0,0,0,0,4
서구 용문동,18,38,17,38,41,22,70,1,70,50,68,2,10,207,443,104,119,117,70,264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,6,0,21,0,0,0,0,0,0,205,451,256,367,420,75,0,10,24,163,0,0,678,521,453,368,176,56,8,0,0,0,0,0,0,0,166,481,671,122,457,1546,917,294,480,1454,2435,669,153,132,295,3,0,0,1,0,1,0,0,0,0,1,176,40,3,73,12,3,12,0,0,0,0,490,89,25,105,56,4,110,0,38,98,38,82,31,4,29,4,59,2,0,4,0,8,1,1,1,0,0,1,32,21,56,5,14,53,9,69,26,0,0,0,0,0,0,295,106,59,0,5,4,136,118,281,78,23,23,5,42,9,8,9,3,0,0,0,0,0,0,0,33
서구 탄방동,33,68,24,52,112,38,153,1,178,127,204,23,47,371,1028,218,341,388,548,794,0,1,0,0,0,0,0,2,0,0,1,0,0,0,0,51,5,0,78,0,0,4,0,0,2,346,807,545,778,679,79,0,15,28,300,0,0,1447,1105,815,806,251,60,20,0,1,0,0,0,0,0,392,608,1023,248,1179,3515,2344,648,964,3938,9635,2196,261,369,743,0,0,1,0,0,0,0,0,0,0,3,679,76,34,55,31,20,57,0,0,1,0,1434,220,83,335,288,11,286,5,113,325,150,322,166,41,131,43,397,23,1,11,2,73,3,4,17,5,1,1,127,78,269,32,16,80,68,204,95,0,0,0,0,0,0,894,157,74,10,17,24,377,297,612,205,51,40,17,38,43,17,35,2,1,0,0,0,0,0,0,59
서구 괴정동,15,51,28,36,99,30,96,1,120,96,100,24,14,239,594,102,164,134,98,472,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,53,2,0,30,0,0,1,0,0,0,254,490,239,318,556,52,0,13,31,227,0,0,957,791,644,538,266,65,9,0,0,0,2,0,1,0,289,892,1257,219,896,2688,1892,473,922,3591,6391,1722,236,277,478,2,0,1,0,0,0,0,0,0,0,2,329,104,19,95,43,7,38,1,0,0,0,1260,154,52,301,128,22,233,2,81,187,108,184,52,34,64,7,87,7,0,21,2,25,1,3,1,0,0,1,69,28,84,3,25,59,33,104,59,0,0,0,0,0,0,370,107,30,4,9,16,192,151,344,108,20,18,8,48,21,6,12,0,0,0,0,0,0,0,1,35
서구 가장동,3,5,2,4,15,7,20,0,17,16,10,0,3,62,89,36,19,47,23,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2,0,10,0,0,0,0,0,1,56,157,69,93,154,12,0,5,12,76,0,0,284,276,275,128,93,32,10,0,0,0,0,0,0,0,122,280,387,59,275,606,520,108,208,596,895,212,63,70,146,0,0,0,0,0,0,1,0,0,0,0,38,14,6,18,4,11,6,0,0,0,0,196,23,7,53,14,4,22,0,4,26,16,31,6,4,9,7,23,0,0,0,0,5,0,0,0,0,0,1,3,4,33,6,2,14,1,12,15,0,0,0,0,0,1,82,14,5,1,0,1,59,44,56,20,11,6,6,12,3,6,0,0,0,0,0,0,0,0,0,25
서구 내동,5,14,8,5,21,4,17,0,18,19,29,5,4,70,132,29,37,61,36,194,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,1,8,0,0,1,0,0,0,69,147,70,76,150,17,0,5,2,130,0,0,285,373,283,165,93,38,29,0,0,0,0,0,0,0,118,361,697,151,340,809,822,181,412,1110,1988,508,122,245,278,1,0,0,0,0,0,0,0,0,0,9,112,40,5,71,20,6,25,0,0,0,0,512,44,26,177,60,12,71,2,46,50,17,68,28,15,40,18,54,5,0,3,0,7,0,0,0,0,0,1,27,8,23,2,9,9,6,35,23,0,0,0,0,0,0,69,25,11,1,0,6,39,30,72,19,7,2,6,6,3,1,3,0,0,0,0,0,0,0,0,14
서구 갈마동,17,53,25,24,109,21,99,2,143,103,146,24,25,270,799,150,156,191,201,722,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,43,8,1,25,0,0,6,0,1,1,380,584,306,321,651,67,0,20,49,272,0,0,1103,825,629,605,315,101,36,0,0,2,0,0,0,0,441,908,1478,435,1230,4039,3498,701,1562,4549,10210,4686,446,695,859,2,2,0,1,0,0,1,0,0,0,5,753,163,36,312,94,34,102,0,0,0,2,3409,366,120,672,316,36,562,15,201,464,206,535,182,129,172,28,300,43,0,22,2,73,3,6,9,1,1,3,187,72,195,22,48,102,55,220,93,0,0,0,0,0,2,515,247,58,10,20,10,261,246,429,142,78,42,55,149,40,18,7,2,0,0,0,0,0,0,2,90
서구 둔산동,54,149,60,109,213,58,237,2,352,266,422,53,113,776,2203,305,565,607,1742,1912,0,6,0,0,0,2,0,3,0,1,1,0,0,0,0,97,9,1,126,0,0,15,0,0,2,493,1097,1066,1092,1174,169,0,51,72,590,0,0,1984,1795,1131,1291,457,108,26,0,0,3,0,0,1,0,801,961,2210,460,1768,7806,4858,851,2064,8524,18769,6957,571,985,1587,5,0,3,2,2,0,0,0,0,1,3,2828,211,70,112,96,27,156,1,0,0,1,4690,503,267,919,759,49,896,13,427,1037,544,1164,1045,467,559,225,1593,115,3,115,17,178,11,19,43,1,2,5,410,351,1114,115,73,260,153,753,347,1,9,0,0,1,0,1784,549,194,21,45,89,1026,861,1335,413,184,78,31,64,107,77,59,16,1,1,0,0,0,2,5,187
서구 월평동,15,53,51,28,58,17,89,0,92,76,126,12,32,210,623,114,161,157,359,396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,3,21,0,0,2,0,1,0,134,358,185,235,411,68,0,17,13,217,0,0,481,436,343,328,145,48,22,4,0,1,0,0,0,0,230,399,701,172,584,2026,1425,245,684,4554,7352,3213,287,450,695,1,0,1,0,0,0,0,0,0,0,2,1058,108,53,149,90,27,98,0,0,0,1,3861,410,144,567,367,62,786,3,261,504,335,1055,819,592,264,73,595,79,4,28,7,114,7,17,18,1,0,6,215,111,314,31,59,94,68,195,138,0,0,0,0,0,0,457,156,59,8,28,21,264,200,472,100,86,20,11,63,45,15,24,4,0,0,0,0,0,1,1,62
서구 가수원동,4,13,7,10,15,5,11,0,22,13,54,8,2,54,38,11,24,17,14,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,14,0,0,1,2,0,2,49,77,30,62,117,8,0,9,4,75,0,0,109,192,390,167,240,53,22,0,0,0,0,0,0,0,375,157,593,527,95,230,198,55,98,385,570,256,346,681,2304,12,3,2,3,4,3,0,1,0,0,25,64,324,77,103,31,19,32,1,0,0,1,532,81,32,235,92,22,110,2,26,50,39,42,27,3,14,15,9,0,0,2,0,13,0,3,1,0,0,0,17,9,15,3,0,4,5,17,11,0,0,0,0,0,0,25,18,9,4,1,0,24,21,41,17,8,1,0,0,4,1,5,0,0,0,0,0,0,0,0,14
서구 도안동,8,6,5,3,24,9,22,0,13,8,22,3,6,30,94,14,17,24,20,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,6,0,0,1,0,0,0,56,72,32,39,88,5,0,0,0,59,0,0,165,160,211,94,77,12,4,0,0,0,0,0,0,0,135,125,255,156,103,331,268,74,223,552,945,321,518,468,920,0,1,0,0,0,0,0,0,0,0,2,92,121,19,63,56,12,40,0,0,0,0,1353,158,54,383,262,27,212,1,54,102,42,156,35,6,16,3,28,0,0,1,0,12,0,0,2,0,0,0,31,5,30,3,1,13,5,19,14,0,0,0,0,0,0,51,18,7,2,0,4,25,27,41,22,5,1,3,1,6,1,2,0,0,0,0,0,0,0,0,11
서구 관저동,14,33,7,17,67,23,56,2,46,32,76,16,8,158,144,52,62,55,53,651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,21,0,0,2,0,1,1,141,213,99,99,390,45,0,8,18,249,0,0,395,403,999,490,329,122,32,0,0,2,0,0,0,0,791,292,1105,989,252,686,446,140,317,728,1699,613,2413,957,5742,18,9,3,0,1,0,1,0,0,1,22,124,1495,357,733,54,29,64,4,1,0,36,1405,181,128,433,220,70,260,3,123,175,82,181,84,12,46,4,46,7,0,0,0,26,0,4,6,1,0,0,78,5,46,2,3,11,13,50,31,0,0,0,0,0,0,155,29,21,6,7,3,74,58,81,21,4,5,7,3,13,5,4,0,0,0,0,0,0,0,1,13
서구 흑석동,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
서구 산직동,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
서구 장안동,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
서구 평촌동,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
서구 우명동,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
서구 원정동,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
서구 봉곡동,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
서구 괴곡동,0,0,0,0,0,1,0,0,2,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,1,3,2,4,1,1,0,0,0,0,0,0,0,0,0,0,3,2,0,1,0,0,2,0,1,3,18,0,7,0,0,0,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
서구 만년동,11,8,6,14,13,8,15,0,23,27,22,3,9,43,229,23,43,59,402,307,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10,1,0,9,0,0,1,0,0,0,46,132,62,105,83,14,0,8,6,52,0,0,175,96,79,128,35,15,6,0,0,0,0,0,0,0,56,91,137,16,131,693,300,47,131,832,3083,1091,55,116,159,0,0,1,0,0,0,0,0,0,0,0,317,19,12,13,13,9,24,0,0,0,0,910,74,31,98,78,8,175,0,72,188,114,400,443,507,103,127,771,36,0,47,3,34,7,11,1,0,0,2,86,145,210,26,37,66,19,121,44,0,0,0,0,23,0,235,78,22,9,15,10,107,93,140,38,25,8,16,11,12,14,9,2,0,0,0,0,0,2,4,24
유성구 원내동,1,5,0,1,7,1,6,0,11,2,15,1,1,15,20,7,12,7,2,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,3,0,0,1,0,0,0,23,48,5,15,43,8,0,0,3,44,0,0,52,58,87,59,50,31,2,0,0,0,0,0,0,0,85,48,116,141,38,69,86,17,31,137,190,87,308,110,1429,7,0,0,1,0,0,0,0,0,0,2,14,166,51,321,24,28,49,10,2,1,8,248,76,41,57,36,33,65,1,28,42,23,59,15,2,10,6,5,0,0,2,0,7,0,0,2,0,0,0,14,3,2,0,6,2,2,11,4,0,0,0,0,0,0,9,4,6,0,0,3,17,10,10,23,1,2,2,10,0,1,0,0,0,0,0,0,0,0,0,3
